_id,code,ref,description,category,subcategory,unit,rate,keywords
8edaf482-da78-462e-93e5-ecabbcb7c4e7,32040_fa46869b,__export__.product_product_32040_fa46869b,"Supply and fit Durapost Vento panel fencing - Anthracite grey,height",Fencing,,Unit,208.865,supply; and; fit; durapost; vento; panel; fencing; anthracite; grey; height; 32040_fa46869b
41302aac-75b3-4246-a1a9-368abffeef59,32041_cbbf784b,__export__.product_product_32041_cbbf784b,"Supply and fit Durapost Vento panel fencing - Natural,height",Fencing,,Unit,289.148,supply; and; fit; durapost; vento; panel; fencing; natural; height; 32041_cbbf784b
72a1ab29-c661-4cf7-8d7c-52d9ee4f5c8a,32042_de92ff15,__export__.product_product_32042_de92ff15,"Supply and fit Durapost Vento panel fencing - Natural,height",Fencing,,Unit,,supply; and; fit; durapost; vento; panel; fencing; natural; height; 32042_de92ff15
f1bdd812-6030-4651-a504-be5494f53a35,32133_ca9dcb4e,__export__.product_product_32133_ca9dcb4e,"Slip latch bolt on - Galv,type",Bolts,,Unit,,slip; latch; bolt; galv; type; bolts; 32133_ca9dcb4e
1f964459-7b7d-4bbd-bca3-58d4b3e661c6,32134_8f1cccaf,__export__.product_product_32134_8f1cccaf,"Slip latch bolt on - Galv,type",Bolts,,Unit,,slip; latch; bolt; galv; type; bolts; 32134_8f1cccaf
13612a30-dde9-4e38-ab23-e00223134988,32135_a98eebd7,__export__.product_product_32135_a98eebd7,"Slip latch bolt on - Black RAL 9005,type",Bolts,,Unit,,slip; latch; bolt; black; ral; 9005; type; bolts; 32135_a98eebd7
bdf953c2-0518-4778-aaf8-c3ab707e3967,32136_2a4b90b6,__export__.product_product_32136_2a4b90b6,"Slip latch bolt on - Black RAL 9005,type",Bolts,,Unit,,slip; latch; bolt; black; ral; 9005; type; bolts; 32136_2a4b90b6
272c378e-83cf-447b-a8ab-5fb23e8dfe65,32137_2aac42ae,__export__.product_product_32137_2aac42ae,"Slip latch bolt on - Green RAL 6005,type",Bolts,,Unit,68.68,slip; latch; bolt; green; ral; 6005; type; bolts; 32137_2aac42ae
cf1639fc-6078-476f-9677-aefcd5c7a79b,32138_be93e92b,__export__.product_product_32138_be93e92b,"Slip latch bolt on - Green RAL 6005,type",Bolts,,Unit,,slip; latch; bolt; green; ral; 6005; type; bolts; 32138_be93e92b
884255fa-4486-4b47-9dc2-7a2609522a72,32139_891bb665,__export__.product_product_32139_891bb665,"Slip latch bolt on - Slip Latch Keep,type",Bolts,,Unit,,slip; latch; bolt; keep; type; bolts; 32139_891bb665
c9269bc3-2ec1-4759-b02e-abf42a3ce571,32140_c7460afc,__export__.product_product_32140_c7460afc,"Slip latch bolt on - Slip Latch Keep,type",Bolts,,Unit,10,slip; latch; bolt; keep; type; bolts; 32140_c7460afc
e3178adf-26cd-443f-985e-baff465d7d50,32385_18066b5c,__export__.product_product_32385_18066b5c,Ped palisade gate - Galv,Gates,,Unit,305,ped; palisade; gate; galv; gates; 32385_18066b5c
4a3a5349-7644-42e3-af6c-3bf76864edaa,32386_60fc8692,__export__.product_product_32386_60fc8692,Ped palisade gate - Green RAL 6005,Gates,,Unit,385,ped; palisade; gate; green; ral; 6005; gates; 32386_60fc8692
8d7a41d1-7f8e-476a-918a-dc1e1b828c7e,32663_0f6e6a66,__export__.product_product_32663_0f6e6a66,"Flexi bucket - blue,volume",General,,Unit,7,flexi; bucket; blue; volume; general; 32663_0f6e6a66
e58c117b-67f1-418c-a754-ccfe9398eb8c,32664_8423c9e5,__export__.product_product_32664_8423c9e5,"Flexi bucket - blue,volume",General,,Unit,7.84,flexi; bucket; blue; volume; general; 32664_8423c9e5
adca488b-882c-4216-b5e3-5aeb0b109168,32665_8d03eebe,__export__.product_product_32665_8d03eebe,"Flexi bucket - green,volume",General,,Unit,10,flexi; bucket; green; volume; general; 32665_8d03eebe
e4a9b859-a817-4b63-bbda-6b08e0cf8301,32666_96ce33c2,__export__.product_product_32666_96ce33c2,"Flexi bucket - green,volume",General,,Unit,10,flexi; bucket; green; volume; general; 32666_96ce33c2
b96e0747-f379-4aec-9bd9-502b36589ef4,33591_6d897914,__export__.product_product_33591_6d897914,Durapost Pan head timber screw - Anthracite grey,Posts,,Unit,6.8,durapost; pan; head; timber; screw; anthracite; grey; posts; 33591_6d897914
ebdff536-4356-465c-81c2-e7c7f203896f,33593_974ffb13,__export__.product_product_33593_974ffb13,Durapost Pan head timber screw - Olive grey,Posts,,Unit,6.8,durapost; pan; head; timber; screw; olive; grey; posts; 33593_974ffb13
1b0776aa-74dc-42fa-bff6-31631ac18d15,33592_3c61a1e7,__export__.product_product_33592_3c61a1e7,Durapost Pan head timber screw - Sepia brown,Posts,,Unit,6.8,durapost; pan; head; timber; screw; sepia; brown; posts; 33592_3c61a1e7
5c7b8ccd-13bb-4666-8ae1-96fb5832756c,21602_616a771c,__export__.product_product_21602_616a771c,Weather top board 144 * 20mm - 1.2m,General,,Unit,1.28,weather; top; board; 144; 20mm; 1.2m; general; 21602_616a771c
5d9dac17-ba46-45ab-b407-2ba183786590,21603_dadf45f6,__export__.product_product_21603_dadf45f6,Weather top board 144 * 20mm - 1.8m,General,,Unit,1.91,weather; top; board; 144; 20mm; 1.8m; general; 21603_dadf45f6
c31d88b1-d9b2-47cf-9cf4-ae89716fe847,21604_ff003e12,__export__.product_product_21604_ff003e12,Weather top board 144 * 20mm - 2.4m,General,,Unit,2.47,weather; top; board; 144; 20mm; 2.4m; general; 21604_ff003e12
02c8bd9a-a4ed-4f93-917b-39d736351fca,21605_2e851b61,__export__.product_product_21605_2e851b61,Weather top board 144 * 20mm - 0.9m,General,,Unit,0.94,weather; top; board; 144; 20mm; 0.9m; general; 21605_2e851b61
51b673f2-d59f-44c7-b760-788d9e10b8b0,21606_6662897e,__export__.product_product_21606_6662897e,Weather top board 144 * 20mm - 1.0m,General,,Unit,1.05,weather; top; board; 144; 20mm; 1.0m; general; 21606_6662897e
525ada0e-ab9c-4d27-8998-7dee97a5cd4b,21607_1e1f142b,__export__.product_product_21607_1e1f142b,Weather top board 144 * 20mm - 1.6m,General,,Unit,1.7,weather; top; board; 144; 20mm; 1.6m; general; 21607_1e1f142b
2feead66-8066-46dd-9d25-c052eaae9137,21608_1b5af0d9,__export__.product_product_21608_1b5af0d9,Weather top board 144 * 20mm - 2.1m,General,,Unit,2.13,weather; top; board; 144; 20mm; 2.1m; general; 21608_1b5af0d9
7da4b885-007c-4b28-9c54-7173c791bd13,28786_cf4d165d,__export__.product_product_28786_cf4d165d,Flat top board 150mm * 22mm - 1.2m,General,,Unit,1.09,flat; top; board; 150mm; 22mm; 1.2m; general; 28786_cf4d165d
88335b43-698c-4ddb-a8fb-301758291d90,21611_881868c4,__export__.product_product_21611_881868c4,Flat top board 150mm * 22mm - 1.8m,General,,Unit,1.63,flat; top; board; 150mm; 22mm; 1.8m; general; 21611_881868c4
f1fca5a6-45e2-4ce9-8568-da6374f2c007,28787_63ad4360,__export__.product_product_28787_63ad4360,Flat top board 150mm * 22mm - 2.4m,General,,Unit,2.18,flat; top; board; 150mm; 22mm; 2.4m; general; 28787_63ad4360
52ce0090-75ae-4cda-8c8c-b90c9060f1e8,28788_101b3a38,__export__.product_product_28788_101b3a38,Flat top board 150mm * 22mm - 0.9m,General,,Unit,,flat; top; board; 150mm; 22mm; 0.9m; general; 28788_101b3a38
1e449784-e44d-4904-8609-e3b3f8ae1ff9,28789_96fac0f1,__export__.product_product_28789_96fac0f1,Flat top board 150mm * 22mm - 1.0m,General,,Unit,,flat; top; board; 150mm; 22mm; 1.0m; general; 28789_96fac0f1
74038b92-ef91-4d63-98cc-52f2f8ff5218,21612_f4b34822,__export__.product_product_21612_f4b34822,Flat top board 150mm * 22mm - 1.6m,General,,Unit,,flat; top; board; 150mm; 22mm; 1.6m; general; 21612_f4b34822
3afe0161-30a2-4b28-8a78-d90e829c6296,28790_eba36169,__export__.product_product_28790_eba36169,Flat top board 150mm * 22mm - 2.1m,General,,Unit,,flat; top; board; 150mm; 22mm; 2.1m; general; 28790_eba36169
d53975e1-6e3a-4970-b525-5f54c5ffbb36,28791_c3cf0c7c,__export__.product_product_28791_c3cf0c7c,Flat top board 150mm * 22mm - 1.5m,General,,Unit,1.73,flat; top; board; 150mm; 22mm; 1.5m; general; 28791_c3cf0c7c
fa0ac4f6-a3fc-4e73-b902-39da7be82f48,28822_3ee50f1a,__export__.product_product_28822_3ee50f1a,Flat top board 150mm * 22mm - 1.65m,General,,Unit,1.5,flat; top; board; 150mm; 22mm; 1.65m; general; 28822_3ee50f1a
1d44a95f-d273-4065-b489-891bed7dd004,30876_5f5a554c,__export__.product_product_30876_5f5a554c,Flat top board 150mm * 22mm - 1.8m creo,General,,Unit,,flat; top; board; 150mm; 22mm; 1.8m; creo; general; 30876_5f5a554c
218b8f9b-7f30-4a0e-87d4-a9e716e585ed,32050_66ff6b4d,__export__.product_product_32050_66ff6b4d,Flat top board 150mm * 22mm - 2.4m creo,General,,Unit,6.9,flat; top; board; 150mm; 22mm; 2.4m; creo; general; 32050_66ff6b4d
8771ec37-6bd0-4918-815a-8c12e3bdb9ea,21613_cf3486b5,__export__.product_product_21613_cf3486b5,Round top board 144 * 20mm - 1.2m,General,,Unit,1.51,round; top; board; 144; 20mm; 1.2m; general; 21613_cf3486b5
ed27f663-8106-47f8-ab5a-bbafb4dd4f7b,21614_4194fb86,__export__.product_product_21614_4194fb86,Round top board 144 * 20mm - 1.8m,General,,Unit,2.14,round; top; board; 144; 20mm; 1.8m; general; 21614_4194fb86
b859b1a6-7676-40ac-b44e-8c3b17386a2f,21615_3936dd2b,__export__.product_product_21615_3936dd2b,Round top board 144 * 20mm - 2.4m,General,,Unit,,round; top; board; 144; 20mm; 2.4m; general; 21615_3936dd2b
b87ecf9b-10c0-4e41-a7cd-56ba98084130,21616_8523b08b,__export__.product_product_21616_8523b08b,Round top board 144 * 20mm - 0.9m,General,,Unit,1.29,round; top; board; 144; 20mm; 0.9m; general; 21616_8523b08b
cc4c49a0-e04a-4cd6-8a01-c989cad781fa,21617_62960f75,__export__.product_product_21617_62960f75,Round top board 144 * 20mm - 1.0m,General,,Unit,,round; top; board; 144; 20mm; 1.0m; general; 21617_62960f75
a08e6b57-3798-4277-893b-533703b21a63,21618_8275dc54,__export__.product_product_21618_8275dc54,Round top board 144 * 20mm - 1.6m,General,,Unit,1.86,round; top; board; 144; 20mm; 1.6m; general; 21618_8275dc54
14ceafa6-b250-487e-9de5-09c9f2d75333,21619_7ad16d71,__export__.product_product_21619_7ad16d71,Round top board 144 * 20mm - 2.1m,General,,Unit,,round; top; board; 144; 20mm; 2.1m; general; 21619_7ad16d71
794b7a37-f87d-4747-9204-ba7d89df8381,28792_085b67ee,__export__.product_product_28792_085b67ee,Round top board 144 * 20mm - 1.5m,General,,Unit,,round; top; board; 144; 20mm; 1.5m; general; 28792_085b67ee
1ea85547-cc7a-40ae-8ddd-bb4fbc437032,29000_a0e6d66f,__export__.product_product_29000_a0e6d66f,"Slidemaster gate - 1.2m,width",Gates,,Unit,,slidemaster; gate; 1.2m; width; gates; 29000_a0e6d66f
618b1260-b678-4ef5-a1dc-d8c06750d968,29001_8ab3bfd1,__export__.product_product_29001_8ab3bfd1,"Slidemaster gate - 1.2m,width",Gates,,Unit,,slidemaster; gate; 1.2m; width; gates; 29001_8ab3bfd1
d118f523-06e6-416f-be8e-9409088bfa49,33575_021782f1,__export__.product_product_33575_021782f1,"Slidemaster gate - 1.2m,width",Gates,,Unit,,slidemaster; gate; 1.2m; width; gates; 33575_021782f1
70ceda8b-78ea-4a57-8820-bc96441aaa5d,29002_fd1aadb4,__export__.product_product_29002_fd1aadb4,"Slidemaster gate - 2.4m,width",Gates,,Unit,13954.55,slidemaster; gate; 2.4m; width; gates; 29002_fd1aadb4
5a5a5ff2-8118-4229-945e-71211c2f7605,29003_d333e026,__export__.product_product_29003_d333e026,"Slidemaster gate - 2.4m,width",Gates,,Unit,14285.714,slidemaster; gate; 2.4m; width; gates; 29003_d333e026
416177a1-9348-4220-9e65-9691382fde52,33576_fea93b88,__export__.product_product_33576_fea93b88,"Slidemaster gate - 2.4m,width",Gates,,Unit,25882.35,slidemaster; gate; 2.4m; width; gates; 33576_fea93b88
a8c059c9-9fb9-4f46-b939-2321eb7f5257,23961_469e4f87,__export__.product_product_23961_469e4f87,Staple green 40 * 4mm - 5kg,General,,Unit,,staple; green; 4mm; 5kg; general; 23961_469e4f87
17389f55-0629-4377-8f75-6c8148a13846,23962_187cf59c,__export__.product_product_23962_187cf59c,Staple green 40 * 4mm - 20kg,General,,Unit,,staple; green; 4mm; 20kg; general; 23962_187cf59c
c1050a3f-220b-4810-be49-84d2a5c9d1bb,23963_61e2d6af,__export__.product_product_23963_61e2d6af,Staple green 40 * 4mm - 20kg tinsley,General,,Unit,,staple; green; 4mm; 20kg; tinsley; general; 23963_61e2d6af
3e8f385b-1d70-486d-8405-2b1f6aad5115,23767_e0c543b9,__export__.product_product_23767_e0c543b9,Gripple wire joiner medium - 1 unit,Wire & Mesh,,Unit,0.35,gripple; wire; joiner; medium; unit; wire & mesh; 23767_e0c543b9
6c0b1652-8360-4d2c-b2a5-de0d1bf13447,23768_42f2f7c2,__export__.product_product_23768_42f2f7c2,Gripple wire joiner medium - 20 unit,Wire & Mesh,,Unit,10.8,gripple; wire; joiner; medium; unit; wire & mesh; 23768_42f2f7c2
a3b36564-1f4c-47a4-b1df-97ad9275700b,23769_c713272f,__export__.product_product_23769_c713272f,T gripple - 1 unit,General,,Unit,0.6,gripple; unit; general; 23769_c713272f
1e654d5b-9a99-4639-919c-6f678929aa92,23770_dd306bbd,__export__.product_product_23770_dd306bbd,T gripple - 20 unit,General,,Unit,13.8,gripple; unit; general; 23770_dd306bbd
28451a99-2f17-4b75-ba9a-5f8d850a9403,23775_256c58a9,__export__.product_product_23775_256c58a9,Plastic liner - 1 unit,General,,Unit,4.4,plastic; liner; unit; general; 23775_256c58a9
70fd1cf4-097a-42fa-9088-3a7ec20e5f9f,23776_07f9e8c0,__export__.product_product_23776_07f9e8c0,Plastic liner - 5 pack,General,,Unit,22.8,plastic; liner; pack; general; 23776_07f9e8c0
2092b663-5cd9-40fd-8c70-f1b440e5013a,31407_1ff875c6,__export__.product_product_31407_1ff875c6,Zill bag - 1 unit,General,,Unit,1,zill; bag; unit; general; 31407_1ff875c6
37147b9c-8eda-428a-bcf5-04380798a30e,31408_922dee58,__export__.product_product_31408_922dee58,Zill bag - 25 pack,General,,Unit,,zill; bag; pack; general; 31408_922dee58
62e49872-83e5-49ae-8d5d-33d6b8f49336,31409_c4004448,__export__.product_product_31409_c4004448,Zill bag - 50 pack,General,,Unit,,zill; bag; pack; general; 31409_c4004448
59408d92-3307-4ef2-a87a-9dd9812934a6,21717_27e6044f,__export__.product_product_21717_27e6044f,"Gate NRA - no mesh,width",Gates,,Unit,,gate; nra; mesh; width; gates; 21717_27e6044f
622cc664-e363-4e8a-a819-6afe81b84fb5,21718_e2572e4c,__export__.product_product_21718_e2572e4c,"Gate NRA - no mesh,width",Gates,,Unit,,gate; nra; mesh; width; gates; 21718_e2572e4c
820360bd-2d70-4a91-8631-304b795f7a9c,21719_84476a5f,__export__.product_product_21719_84476a5f,"Gate NRA - half mesh,width",Gates,,Unit,600,gate; nra; half; mesh; width; gates; 21719_84476a5f
4161c5b2-7c5d-44bf-b0fb-35333a2a682b,21720_ea7e8bc8,__export__.product_product_21720_ea7e8bc8,"Gate NRA - half mesh,width",Gates,,Unit,,gate; nra; half; mesh; width; gates; 21720_ea7e8bc8
96edbcfa-948b-4f73-961f-58b2f0d266f8,21721_4a22c72c,__export__.product_product_21721_4a22c72c,"Gate NRA - full mesh,width",Gates,,Unit,246.7,gate; nra; full; mesh; width; gates; 21721_4a22c72c
cdbc203d-89ff-48d4-aa84-b03219292222,21722_c660442f,__export__.product_product_21722_c660442f,"Gate NRA - full mesh,width",Gates,,Unit,,gate; nra; full; mesh; width; gates; 21722_c660442f
71142f73-9575-46c9-885f-f8a097e3a535,31288_dde7a279,__export__.product_product_31288_dde7a279,Ratchet wire tensioner galv - HD ratchet 2080001,Wire & Mesh,,Unit,2.2,ratchet; wire; tensioner; galv; 2080001; wire & mesh; 31288_dde7a279
4d35db5a-8597-4ea1-a31f-e5d82cf1493f,31289_8c58f88f,__export__.product_product_31289_8c58f88f,Ratchet wire tensioner galv - Premium HD ratchet 9990001,Wire & Mesh,,Unit,3.33,ratchet; wire; tensioner; galv; premium; 9990001; wire & mesh; 31289_8c58f88f
e29324c5-c96d-40e8-af83-62e4e2736398,31290_4ba9f8a5,__export__.product_product_31290_4ba9f8a5,Ratchet wire tensioner galv - Ferrule 2060881,Wire & Mesh,,Unit,0.76,ratchet; wire; tensioner; galv; ferrule; 2060881; wire & mesh; 31290_4ba9f8a5
8ae493ff-0bc7-448d-9a21-b186caea692d,21647_bd3b3ecd,__export__.product_product_21647_bd3b3ecd,Goose neck gate with fittings - 0.9m,Gates,,Unit,202.325,goose; neck; gate; with; fittings; 0.9m; gates; 21647_bd3b3ecd
2d7d1d8d-718b-41ed-b055-6a192cb4fff6,21648_c0c7c044,__export__.product_product_21648_c0c7c044,Goose neck gate with fittings - 1.2m,Gates,,Unit,210.465,goose; neck; gate; with; fittings; 1.2m; gates; 21648_c0c7c044
83bbe7d5-8aa9-4932-8f4b-a9ef8c59adfc,21649_fe5d7fa9,__export__.product_product_21649_fe5d7fa9,Goose neck gate with fittings - 1.5m,Gates,,Unit,216.279,goose; neck; gate; with; fittings; 1.5m; gates; 21649_fe5d7fa9
9081b8f2-5949-4636-84e1-2631cd5dc409,21650_28985a14,__export__.product_product_21650_28985a14,Goose neck gate with fittings - 1.8m,Gates,,Unit,180.58,goose; neck; gate; with; fittings; 1.8m; gates; 21650_28985a14
c042922e-2bb2-4c24-a071-fe8c402fa288,21651_db9bcaa2,__export__.product_product_21651_db9bcaa2,Goose neck gate with fittings - 2.1m,Gates,,Unit,214.53,goose; neck; gate; with; fittings; 2.1m; gates; 21651_db9bcaa2
3019bce0-e420-4792-8240-ecd22546ef57,21652_fa109417,__export__.product_product_21652_fa109417,Goose neck gate with fittings - 2.4m,Gates,,Unit,233.721,goose; neck; gate; with; fittings; 2.4m; gates; 21652_fa109417
3a947a19-8206-41fe-b71d-c87d4153d213,21653_de1b2c43,__export__.product_product_21653_de1b2c43,Goose neck gate with fittings - 2.7m,Gates,,Unit,239.534,goose; neck; gate; with; fittings; 2.7m; gates; 21653_de1b2c43
136f232f-24c7-483e-9f98-04dc413bc07d,21654_11241dab,__export__.product_product_21654_11241dab,Goose neck gate with fittings - 3.3m,Gates,,Unit,251.162,goose; neck; gate; with; fittings; 3.3m; gates; 21654_11241dab
cf378a05-e100-42d2-9576-b77b626e63ee,21655_be784373,__export__.product_product_21655_be784373,Goose neck gate with fittings - 3.6m,Gates,,Unit,362.08,goose; neck; gate; with; fittings; 3.6m; gates; 21655_be784373
ccc09f44-5db3-4770-9bb4-e0087a04d6b6,21656_252946e4,__export__.product_product_21656_252946e4,Goose neck gate with fittings - 3.0m,Gates,,Unit,245.348,goose; neck; gate; with; fittings; 3.0m; gates; 21656_252946e4
38d78572-89b7-405a-9673-4af5b5a4201e,29103_cd45e7ab,__export__.product_product_29103_cd45e7ab,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 10',Gates,,Unit,373.879,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 10'; gates; 29103_cd45e7ab
d71283d1-eb35-4c5b-9625-37b9e6c07d35,29104_8234b8aa,__export__.product_product_29104_8234b8aa,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 11',Gates,,Unit,,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 11'; gates; 29104_8234b8aa
7bc2f69a-e1db-44bb-9477-f41041c46a63,29105_f63d4c15,__export__.product_product_29105_f63d4c15,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 12',Gates,,Unit,496.321,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 12'; gates; 29105_f63d4c15
4ba8d3b7-65c7-4457-b776-e996a21d1451,29106_eddafa95,__export__.product_product_29106_eddafa95,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 13',Gates,,Unit,,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 13'; gates; 29106_eddafa95
c96c1b96-e903-475d-9bbb-496679f707f8,29107_f094728b,__export__.product_product_29107_f094728b,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 14',Gates,,Unit,398.879,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 14'; gates; 29107_f094728b
b49be25f-891f-4728-9aed-ac8dffa2aa44,29108_a00f8e8c,__export__.product_product_29108_a00f8e8c,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 15',Gates,,Unit,,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 15'; gates; 29108_a00f8e8c
747d2d2c-98e4-47db-8ceb-96eca724ccb0,29109_fb66dd85,__export__.product_product_29109_fb66dd85,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 16',Gates,,Unit,411.379,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 16'; gates; 29109_fb66dd85
6b57c286-b3a0-43e5-8049-b92898c9a1c9,29110_f05d47bf,__export__.product_product_29110_f05d47bf,Supply and fit D8 sheep gate on galv tubular posts set in concrete footings - 17',Gates,,Unit,,supply; and; fit; sheep; gate; galv; tubular; posts; set; concrete; footings; 17'; gates; 29110_f05d47bf
4cd9b90c-be80-4e37-a71b-7938914f072f,33469_c028f34e,__export__.product_product_33469_c028f34e,Paddock gate - 0.9m,Gates,,Unit,135.39,paddock; gate; 0.9m; gates; 33469_c028f34e
56300b74-e93b-4df3-a377-3e4427e0cd22,33470_5b60bee7,__export__.product_product_33470_5b60bee7,Paddock gate - 1.2m,Gates,,Unit,139.2,paddock; gate; 1.2m; gates; 33470_5b60bee7
0b09657c-bd71-444d-b637-e9d1c6826209,33471_e32dcfe5,__export__.product_product_33471_e32dcfe5,Paddock gate - 1.5m,Gates,,Unit,147.95,paddock; gate; 1.5m; gates; 33471_e32dcfe5
321dfdc5-eefd-45e0-ab8a-25b4cdee1e15,33472_e34b5ddb,__export__.product_product_33472_e34b5ddb,Paddock gate - 1.8m,Gates,,Unit,160.65,paddock; gate; 1.8m; gates; 33472_e34b5ddb
7b0d05fc-7631-4227-a282-cb41a0d59171,33473_f59012d7,__export__.product_product_33473_f59012d7,Paddock gate - 2.1m,Gates,,Unit,161.33,paddock; gate; 2.1m; gates; 33473_f59012d7
62c0d438-6556-42df-ac38-490b53484a25,33474_1e0d51d4,__export__.product_product_33474_1e0d51d4,Paddock gate - 2.4m,Gates,,Unit,165.9,paddock; gate; 2.4m; gates; 33474_1e0d51d4
b9146a4f-94ed-40d4-bda0-f70418728ed7,33475_db0132ac,__export__.product_product_33475_db0132ac,Paddock gate - 2.7m,Gates,,Unit,170.59,paddock; gate; 2.7m; gates; 33475_db0132ac
cf3c2f29-0f9f-4008-983a-9fbaa9d0f968,33476_87d3e8a2,__export__.product_product_33476_87d3e8a2,Paddock gate - 3.3m,Gates,,Unit,204.58,paddock; gate; 3.3m; gates; 33476_87d3e8a2
f42e5b3e-119c-4ab1-bf2f-bfcc29d3e4e2,33477_8b4939eb,__export__.product_product_33477_8b4939eb,Paddock gate - 3.6m,Gates,,Unit,189.6,paddock; gate; 3.6m; gates; 33477_8b4939eb
e6489b72-3926-48d0-8851-ef1b91695284,33478_7d922fcf,__export__.product_product_33478_7d922fcf,Paddock gate - 3.0m,Gates,,Unit,174,paddock; gate; 3.0m; gates; 33478_7d922fcf
64271774-93e3-4705-8c46-f383edf4dc6d,28891_2101fd30,__export__.product_product_28891_2101fd30,2 hr single milking ROI - monday-saturday,General,,Unit,45,single; milking; roi; monday; saturday; general; 28891_2101fd30
cb12b2c1-5746-4ce6-9c8d-858230450f60,28892_f83c00e4,__export__.product_product_28892_f83c00e4,2 hr single milking ROI - sunday,General,,Unit,60,single; milking; roi; sunday; general; 28892_f83c00e4
0bb9b07d-bd40-4c0c-ad90-8cd40cfe4167,28893_3acd25e2,__export__.product_product_28893_3acd25e2,2 hr single milking ROI - bank holiday,General,,Unit,60,single; milking; roi; bank; holiday; general; 28893_3acd25e2
d970671f-75ec-450e-bb47-a9b611baae65,32086_95958db4,__export__.product_product_32086_95958db4,2 hr single milking ROI - plus hours monday-saturday,General,,Unit,14,single; milking; roi; plus; hours; monday; saturday; general; 32086_95958db4
4a3a5fd3-c8f7-435c-997a-37beb67d61be,32087_81676bb4,__export__.product_product_32087_81676bb4,2 hr single milking ROI - plus hours sunday,General,,Unit,14,single; milking; roi; plus; hours; sunday; general; 32087_81676bb4
c63b8fe9-d824-42ba-9fdb-c814b56a7670,32088_25d45dec,__export__.product_product_32088_25d45dec,2 hr single milking ROI - plus hours bank holiday,General,,Unit,14,single; milking; roi; plus; hours; bank; holiday; general; 32088_25d45dec
4e4029b3-a294-498b-9fc5-544d932dfba7,24681_e2a4d411,__export__.product_product_24681_e2a4d411,Dairy relief work ROI - monday-saturday,General,,Unit,14.5,dairy; relief; work; roi; monday; saturday; general; 24681_e2a4d411
b51992a0-47ea-4d03-9dcc-255be4ac4e16,24682_e40bdc94,__export__.product_product_24682_e40bdc94,Dairy relief work ROI - sunday,General,,Unit,,dairy; relief; work; roi; sunday; general; 24682_e40bdc94
c3d605af-6f99-4a10-bbc1-9e5d7bfb36c2,24683_020ccba2,__export__.product_product_24683_020ccba2,Dairy relief work ROI - bank holiday,General,,Unit,,dairy; relief; work; roi; bank; holiday; general; 24683_020ccba2
7231b734-231b-4b61-b8e2-9935e1ccb1e9,24684_16932176,__export__.product_product_24684_16932176,Contract farm work ROI - monday-saturday,General,,Unit,14.5,contract; farm; work; roi; monday; saturday; general; 24684_16932176
cb10cd20-22e8-48f6-a48d-12529685d2fc,24685_51b00007,__export__.product_product_24685_51b00007,Contract farm work ROI - sunday,General,,Unit,32,contract; farm; work; roi; sunday; general; 24685_51b00007
aca0e7c8-c668-4afe-b0ed-275ab478bc25,24686_d9469505,__export__.product_product_24686_d9469505,Contract farm work ROI - bank holiday,General,,Unit,,contract; farm; work; roi; bank; holiday; general; 24686_d9469505
a938c8ed-49a8-40fd-a6e1-50ee9806c8ed,24687_db716efc,__export__.product_product_24687_db716efc,2 hr callout - general farm work ROI - monday-saturday,General,,Unit,45,callout; general; farm; work; roi; monday; saturday; 24687_db716efc
bd8442cf-61d8-4ea7-8837-3f7313428021,24688_b353bf5c,__export__.product_product_24688_b353bf5c,2 hr callout - general farm work ROI - sunday,General,,Unit,45,callout; general; farm; work; roi; sunday; 24688_b353bf5c
2886557b-51d2-48f2-b48e-cfb041901f58,24689_9df3c129,__export__.product_product_24689_9df3c129,2 hr callout - general farm work ROI - bank holiday,General,,Unit,45,callout; general; farm; work; roi; bank; holiday; 24689_9df3c129
e24290aa-777a-4ffa-add9-f01199e879cc,24690_33164172,__export__.product_product_24690_33164172,Plus per hour - general farm work ROI - monday-saturday,General,,Unit,14,plus; per; hour; general; farm; work; roi; monday; saturday; 24690_33164172
0240dc61-c0f7-467c-bf3c-60e57f1040c2,24691_293bee82,__export__.product_product_24691_293bee82,Plus per hour - general farm work ROI - sunday,General,,Unit,,plus; per; hour; general; farm; work; roi; sunday; 24691_293bee82
5cac670b-e983-46ce-839f-22a474a9c0b3,24692_3309ec0a,__export__.product_product_24692_3309ec0a,Plus per hour - general farm work ROI - bank holiday,General,,Unit,,plus; per; hour; general; farm; work; roi; bank; holiday; 24692_3309ec0a
